ATM_ID,Date,Year,Month,Month_Name,Day,Week_Number,Quarter,Day_of_Week,Day_of_Week_Encoded,Is_Weekend,Time_of_Day,Time_of_Day_Encoded,Total_Withdrawals,Total_Deposits,Withdrawal_Deposit_Ratio,Location_Type,Location_Type_Encoded,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Cash_Utilization_Rate,Weather_Condition,Weather_Condition_Encoded,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
ATM_0026,2023-12-11,2023,12,December,11,50,4,Monday,1,0,Evening,3,31405,9113,3.445797673908273,Mall,3,0,0,105057,0.298930114793733,Clear,1,2,29156
ATM_0006,2023-10-12,2023,10,October,12,41,4,Thursday,4,0,Evening,3,64400,11498,5.600486998869467,Gas Station,5,0,0,134817,0.4776810218220119,Snowy,4,1,66122
ATM_0003,2022-04-07,2022,4,April,7,14,2,Thursday,4,0,Night,4,45098,12324,3.6590669371196753,Standalone,1,0,0,104558,0.4313162903241232,Snowy,4,3,39166
ATM_0009,2022-08-14,2022,8,August,14,32,3,Sunday,7,1,Night,4,44387,7095,6.255214205186021,Supermarket,2,0,0,100649,0.44100347739692003,Cloudy,3,5,32407
ATM_0025,2022-12-22,2022,12,December,22,51,4,Thursday,4,0,Night,4,35577,4323,8.227798334875116,Supermarket,2,0,0,47690,0.7459898093979996,Rainy,2,0,32820
ATM_0014,2023-02-03,2023,2,February,3,5,1,Friday,5,0,Morning,1,48248,6663,7.240096038415366,Gas Station,5,0,0,42479,1.1357815442561205,Rainy,2,4,47954
ATM_0002,2022-04-01,2022,4,April,1,13,2,Friday,5,0,Morning,1,39072,13211,2.957311534968211,Bank Branch,4,0,0,103167,0.37872208436724564,Clear,1,2,25910
ATM_0031,2023-08-27,2023,8,August,27,34,3,Sunday,7,1,Evening,3,66277,8077,8.20462985887596,Gas Station,5,0,1,82377,0.8045473305979752,Clear,1,4,73094
ATM_0040,2022-01-16,2022,1,January,16,2,1,Sunday,7,1,Afternoon,2,34914,6286,5.553364084619055,Supermarket,2,0,0,79339,0.44005545752457775,Snowy,4,0,31474
ATM_0049,2022-09-20,2022,9,September,20,38,3,Tuesday,2,0,Evening,3,64438,12562,5.129188888004458,Bank Branch,4,0,0,84937,0.7586474840471874,Snowy,4,2,44376
ATM_0005,2023-08-27,2023,8,August,27,34,3,Sunday,7,1,Morning,1,51141,4476,11.423051150323877,Standalone,1,0,0,86385,0.5920056490635056,Clear,1,2,46721
ATM_0015,2022-11-12,2022,11,November,12,45,4,Saturday,6,1,Night,4,68493,7656,8.945148230377432,Bank Branch,4,0,0,117776,0.5815481800351512,Snowy,4,0,76827
ATM_0048,2023-02-23,2023,2,February,23,8,1,Thursday,4,0,Night,4,63537,14762,4.3038000406421455,Bank Branch,4,0,0,107756,0.5896322280687102,Snowy,4,5,52349
ATM_0015,2022-05-10,2022,5,May,10,19,2,Tuesday,2,0,Night,4,75702,1900,39.822198842714364,Gas Station,5,0,0,106965,0.7077202101602378,Snowy,4,4,80458
ATM_0049,2023-06-14,2023,6,June,14,24,2,Wednesday,3,0,Night,4,54249,2549,21.274117647058823,Supermarket,2,0,0,86916,0.6241471748909879,Cloudy,3,2,53776
ATM_0025,2023-12-07,2023,12,December,7,49,4,Thursday,4,0,Afternoon,2,46526,20834,2.233069354451644,Supermarket,2,0,0,116058,0.40088230985964035,Snowy,4,5,27011
ATM_0043,2023-07-02,2023,7,July,2,26,3,Sunday,7,1,Afternoon,2,56721,12614,4.496313912009512,Bank Branch,4,0,0,98569,0.5754387744749924,Rainy,2,5,44955
ATM_0035,2022-01-02,2022,1,January,2,52,1,Sunday,7,1,Morning,1,35619,19104,1.8643810520806072,Supermarket,2,0,0,144265,0.24689809102629864,Rainy,2,2,13124
ATM_0014,2022-02-12,2022,2,February,12,6,1,Saturday,6,1,Night,4,53074,5327,9.961336336336336,Supermarket,2,0,0,127503,0.41625360772995357,Cloudy,3,4,42022
ATM_0047,2022-11-02,2022,11,November,2,44,4,Wednesday,3,0,Night,4,78103,5532,14.115850352430868,Gas Station,5,0,1,98343,0.7941816480924103,Cloudy,3,4,91176
ATM_0002,2023-09-18,2023,9,September,18,38,3,Monday,1,0,Night,4,43252,3440,12.569601859924441,Standalone,1,0,0,109329,0.3956096222445806,Rainy,2,3,38492
ATM_0018,2022-10-15,2022,10,October,15,41,4,Saturday,6,1,Evening,3,63396,10738,5.903342955582456,Supermarket,2,0,0,124342,0.5098477598256436,Rainy,2,0,55412
ATM_0015,2023-01-01,2023,1,January,1,52,1,Sunday,7,1,Afternoon,2,27166,0,27166.0,Mall,3,1,1,78280,0.3470318468082932,Snowy,4,2,41957
ATM_0044,2023-12-28,2023,12,December,28,52,4,Thursday,4,0,Evening,3,39397,5909,6.666159052453469,Supermarket,2,0,0,116349,0.3386076493339063,Cloudy,3,2,34998
ATM_0035,2023-12-27,2023,12,December,27,52,4,Wednesday,3,0,Night,4,25731,2761,9.316075307748008,Standalone,1,0,0,71806,0.3583355383179913,Clear,1,5,28891
ATM_0041,2022-10-26,2022,10,October,26,43,4,Wednesday,3,0,Night,4,58601,14379,4.075173852573018,Bank Branch,4,0,0,115777,0.5061497002884832,Snowy,4,0,45200
ATM_0048,2023-10-30,2023,10,October,30,44,4,Monday,1,0,Morning,1,66631,12252,5.437933567289643,Supermarket,2,0,0,89407,0.7452465103793844,Cloudy,3,2,65839
ATM_0022,2022-08-18,2022,8,August,18,33,3,Thursday,4,0,Evening,3,24045,1244,19.313253012048193,Supermarket,2,0,0,112671,0.21340705765407555,Snowy,4,0,19175
ATM_0050,2023-01-02,2023,1,January,2,1,1,Monday,1,0,Night,4,57316,13719,4.177551020408163,Standalone,1,0,0,113606,0.504511165685213,Cloudy,3,3,38781
ATM_0034,2023-09-06,2023,9,September,6,36,3,Wednesday,3,0,Night,4,43621,14189,3.074066243833686,Bank Branch,4,0,1,126543,0.34471014034644076,Clear,1,0,30263
ATM_0037,2022-07-31,2022,7,July,31,30,3,Sunday,7,1,Evening,3,45101,8751,5.1532221206581355,Supermarket,2,0,0,96766,0.4660783118211787,Clear,1,0,30340
ATM_0026,2022-07-16,2022,7,July,16,28,3,Saturday,6,1,Morning,1,6587,15963,0.4126158857429216,Mall,3,0,0,135893,0.04847160286694041,Snowy,4,4,0
ATM_0031,2023-10-30,2023,10,October,30,44,4,Monday,1,0,Afternoon,2,40814,9062,4.503365331567913,Bank Branch,4,0,1,119910,0.34036910708775675,Rainy,2,1,33929
ATM_0034,2022-10-15,2022,10,October,15,41,4,Saturday,6,1,Afternoon,2,30223,14328,2.109219066229325,Standalone,1,0,0,111990,0.2698699002598423,Rainy,2,3,21861
ATM_0025,2023-02-25,2023,2,February,25,8,1,Saturday,6,1,Morning,1,65908,1281,51.41029641185647,Supermarket,2,0,0,114192,0.5771632236651983,Snowy,4,3,71690
ATM_0042,2023-12-12,2023,12,December,12,50,4,Tuesday,2,0,Morning,1,21356,6048,3.530500909241197,Mall,3,0,0,131220,0.16274834058572943,Clear,1,2,15218
ATM_0001,2022-07-28,2022,7,July,28,30,3,Thursday,4,0,Afternoon,2,62470,10503,5.947258187357197,Standalone,1,0,0,110282,0.5664517650045792,Clear,1,2,50263
ATM_0015,2023-03-26,2023,3,March,26,12,1,Sunday,7,1,Afternoon,2,25823,10784,2.3943439962911452,Standalone,1,0,0,90851,0.28423149738035486,Cloudy,3,3,23817
ATM_0048,2023-05-13,2023,5,May,13,19,2,Saturday,6,1,Morning,1,30490,11488,2.6538428061624164,Standalone,1,0,0,95737,0.3184733334726023,Snowy,4,3,16516
ATM_0002,2022-12-20,2022,12,December,20,51,4,Tuesday,2,0,Afternoon,2,57300,3414,16.778916544655928,Supermarket,2,0,0,83445,0.6866716199698009,Cloudy,3,0,56317
ATM_0040,2023-03-24,2023,3,March,24,12,1,Friday,5,0,Night,4,46356,15385,3.0128688418042375,Standalone,1,0,1,128341,0.3611911922831185,Cloudy,3,5,41671
ATM_0045,2022-05-22,2022,5,May,22,20,2,Sunday,7,1,Night,4,71306,15063,4.733536909187467,Bank Branch,4,0,0,119920,0.5946081170103652,Snowy,4,5,52371
ATM_0014,2023-02-09,2023,2,February,9,6,1,Thursday,4,0,Evening,3,76613,11598,6.605138373997758,Supermarket,2,0,0,96346,0.7951778467414657,Clear,1,4,75557
ATM_0045,2022-06-06,2022,6,June,6,23,2,Monday,1,0,Evening,3,42827,8476,5.052141087648932,Gas Station,5,0,0,103486,0.4138394194439881,Rainy,2,4,36302
ATM_0024,2022-02-13,2022,2,February,13,6,1,Sunday,7,1,Afternoon,2,46575,13436,3.466175485599464,Mall,3,0,0,128750,0.36174476314747067,Snowy,4,2,44574
ATM_0047,2023-10-27,2023,10,October,27,43,4,Friday,5,0,Afternoon,2,32680,4203,7.7735490009514745,Supermarket,2,0,0,100604,0.32483474976392823,Clear,1,5,26808
ATM_0032,2023-04-10,2023,4,April,10,15,2,Monday,1,0,Evening,3,18866,16845,1.1199097708654873,Standalone,1,0,0,84613,0.22296546670763703,Clear,1,1,5719
ATM_0025,2022-07-06,2022,7,July,6,27,3,Wednesday,3,0,Night,4,40305,4640,8.684550743374272,Standalone,1,0,0,96129,0.4192759804431499,Snowy,4,3,37323
ATM_0031,2023-10-19,2023,10,October,19,42,4,Thursday,4,0,Evening,3,48430,11730,4.128377802403887,Standalone,1,0,0,84469,0.5733396472120279,Clear,1,3,40043
ATM_0036,2023-09-17,2023,9,September,17,37,3,Sunday,7,1,Morning,1,44894,6439,6.971118012422361,Gas Station,5,0,0,96302,0.4661744701618849,Clear,1,5,46549
ATM_0037,2023-12-15,2023,12,December,15,50,4,Friday,5,0,Morning,1,37746,11308,3.337695640640198,Supermarket,2,0,0,135324,0.278928505449843,Cloudy,3,3,35340
ATM_0024,2023-01-15,2023,1,January,15,2,1,Sunday,7,1,Morning,1,53443,8808,6.066863435123169,Bank Branch,4,0,0,97616,0.5474763616992941,Snowy,4,2,38362
ATM_0007,2022-11-11,2022,11,November,11,45,4,Friday,5,0,Afternoon,2,49117,2673,18.368362004487658,Standalone,1,0,0,113085,0.4343331623720001,Clear,1,3,51209
ATM_0018,2023-09-27,2023,9,September,27,39,3,Wednesday,3,0,Afternoon,2,52324,13836,3.781455517814555,Supermarket,2,0,0,114268,0.45790196816284384,Rainy,2,4,38190
ATM_0050,2023-10-22,2023,10,October,22,42,4,Sunday,7,1,Evening,3,61814,8057,7.671134276495408,Supermarket,2,0,0,99652,0.6202924146789359,Cloudy,3,3,50867
ATM_0028,2022-12-25,2022,12,December,25,51,4,Sunday,7,1,Night,4,75825,8629,8.786210892236385,Standalone,1,1,0,103454,0.732927359721618,Clear,1,3,74086
ATM_0002,2023-01-06,2023,1,January,6,1,1,Friday,5,0,Evening,3,68668,8064,8.514321140731557,Standalone,1,0,0,93273,0.7361965821129146,Snowy,4,5,70778
ATM_0046,2022-08-04,2022,8,August,4,31,3,Thursday,4,0,Evening,3,60101,14790,4.063349334054492,Bank Branch,4,0,1,100942,0.5953954211782887,Cloudy,3,4,55225
ATM_0031,2023-11-05,2023,11,November,5,44,4,Sunday,7,1,Night,4,29009,11798,2.4585981862869737,Mall,3,0,0,100635,0.2882566874677054,Cloudy,3,4,21409
ATM_0012,2022-05-25,2022,5,May,25,21,2,Wednesday,3,0,Morning,1,46847,8157,5.742461387594998,Supermarket,2,0,0,140234,0.3340606838521054,Clear,1,3,39100
ATM_0026,2023-12-12,2023,12,December,12,50,4,Tuesday,2,0,Afternoon,2,37656,9695,3.883663366336634,Standalone,1,0,0,123532,0.3048254312612824,Snowy,4,1,28300
ATM_0024,2023-08-31,2023,8,August,31,35,3,Thursday,4,0,Night,4,61988,11819,5.244331641285956,Gas Station,5,0,0,100148,0.6189577529481073,Clear,1,5,45009
ATM_0004,2022-04-23,2022,4,April,23,16,2,Saturday,6,1,Morning,1,53063,6559,8.088871951219513,Standalone,1,0,0,93878,0.5652275801830016,Cloudy,3,3,55503
ATM_0015,2022-10-22,2022,10,October,22,42,4,Saturday,6,1,Evening,3,48571,3511,13.83001138952164,Bank Branch,4,0,0,85531,0.5678693354533976,Snowy,4,5,47454
ATM_0035,2023-05-11,2023,5,May,11,19,2,Thursday,4,0,Afternoon,2,2011,9319,0.2157725321888412,Bank Branch,4,0,0,139603,0.014405031374459185,Snowy,4,3,0
ATM_0033,2022-12-11,2022,12,December,11,49,4,Sunday,7,1,Night,4,25350,8176,3.100158982511924,Standalone,1,0,0,90266,0.2808335272026322,Snowy,4,2,17784
ATM_0042,2023-10-12,2023,10,October,12,41,4,Thursday,4,0,Night,4,38208,3620,10.551781275890638,Standalone,1,0,0,117481,0.3252242896784188,Snowy,4,5,28859
ATM_0024,2023-04-24,2023,4,April,24,17,2,Monday,1,0,Afternoon,2,49918,15836,3.151985855907053,Supermarket,2,0,0,100084,0.49875605735125145,Rainy,2,1,35994
ATM_0010,2023-07-04,2023,7,July,4,27,3,Tuesday,2,0,Evening,3,58105,11769,4.9367034834324555,Standalone,1,0,0,137853,0.4214966558823103,Clear,1,5,50194
ATM_0048,2023-08-20,2023,8,August,20,33,3,Sunday,7,1,Evening,3,52271,17005,3.073679877690227,Gas Station,5,0,0,115893,0.45102421177972973,Snowy,4,3,44848
ATM_0024,2023-05-29,2023,5,May,29,22,2,Monday,1,0,Morning,1,15595,1065,14.629455909943715,Gas Station,5,0,0,82048,0.1900693488037636,Rainy,2,4,14080
ATM_0050,2022-09-26,2022,9,September,26,39,3,Monday,1,0,Morning,1,45688,8554,5.340502630040912,Bank Branch,4,0,0,116506,0.39214811127228405,Rainy,2,1,34258
ATM_0048,2023-11-02,2023,11,November,2,44,4,Thursday,4,0,Evening,3,46021,15121,3.0433143764052373,Gas Station,5,0,0,86570,0.5315983412459138,Clear,1,3,28693
ATM_0007,2022-09-15,2022,9,September,15,37,3,Thursday,4,0,Night,4,33694,11065,3.044821977227544,Supermarket,2,0,1,84661,0.397982565968203,Cloudy,3,5,25691
ATM_0046,2022-04-09,2022,4,April,9,14,2,Saturday,6,1,Evening,3,42110,21558,1.9532445846282296,Gas Station,5,0,0,98503,0.4274953301388776,Cloudy,3,5,22520
ATM_0045,2022-09-09,2022,9,September,9,36,3,Friday,5,0,Evening,3,37090,4565,8.123083661848446,Mall,3,0,0,80912,0.45839358323137197,Snowy,4,4,34601
ATM_0022,2022-02-12,2022,2,February,12,6,1,Saturday,6,1,Afternoon,2,56233,8866,6.341829254539303,Gas Station,5,0,1,87382,0.6435233397800487,Snowy,4,5,58805
ATM_0050,2023-02-17,2023,2,February,17,7,1,Friday,5,0,Morning,1,52025,14696,3.5398380621895624,Mall,3,0,0,106867,0.48681551072350937,Rainy,2,4,40577
ATM_0025,2022-04-14,2022,4,April,14,15,2,Thursday,4,0,Morning,1,61332,11977,5.120387376857572,Mall,3,0,0,124249,0.49361770623742457,Clear,1,5,49261
ATM_0003,2022-04-18,2022,4,April,18,16,2,Monday,1,0,Night,4,42526,15050,2.825460102318783,Mall,3,0,1,68322,0.6224258302475009,Cloudy,3,4,30219
ATM_0042,2022-10-04,2022,10,October,4,40,4,Tuesday,2,0,Morning,1,32346,12972,2.4933323055576966,Gas Station,5,0,0,75425,0.42884416514199347,Rainy,2,4,30560
ATM_0021,2022-11-18,2022,11,November,18,46,4,Friday,5,0,Morning,1,45125,15975,2.824549323985979,Gas Station,5,0,1,76142,0.5926349106286855,Rainy,2,0,45635
ATM_0048,2023-01-09,2023,1,January,9,2,1,Monday,1,0,Afternoon,2,72153,8135,8.868362831858407,Supermarket,2,0,0,77101,0.9358123005888304,Cloudy,3,3,76555
ATM_0026,2023-11-25,2023,11,November,25,47,4,Saturday,6,1,Afternoon,2,49897,15592,3.199961521195408,Standalone,1,0,1,128714,0.38765489647671214,Cloudy,3,3,43227
ATM_0016,2023-01-12,2023,1,January,12,2,1,Thursday,4,0,Evening,3,32254,5504,5.859037238873751,Supermarket,2,0,0,122084,0.2641929803006102,Clear,1,3,23418
ATM_0004,2023-04-11,2023,4,April,11,15,2,Tuesday,2,0,Afternoon,2,49833,17021,2.927564328516038,Bank Branch,4,0,0,138160,0.360687893110212,Rainy,2,2,37958
ATM_0050,2022-03-29,2022,3,March,29,13,1,Tuesday,2,0,Afternoon,2,53890,14673,3.672481940847758,Bank Branch,4,0,0,104492,0.5157283262993694,Clear,1,1,44126
ATM_0040,2022-01-08,2022,1,January,8,1,1,Saturday,6,1,Morning,1,31480,5568,5.652720416591848,Standalone,1,0,0,93576,0.33640745054874593,Cloudy,3,2,30924
ATM_0011,2023-05-20,2023,5,May,20,20,2,Saturday,6,1,Evening,3,65981,11518,5.728014584599357,Supermarket,2,0,0,131723,0.5009034040873341,Cloudy,3,5,51267
ATM_0015,2022-11-18,2022,11,November,18,46,4,Friday,5,0,Night,4,59703,20690,2.8854574452660575,Supermarket,2,0,0,114247,0.5225736993207759,Clear,1,5,41800
ATM_0018,2023-06-17,2023,6,June,17,24,2,Saturday,6,1,Morning,1,38185,20016,1.9076285157616026,Bank Branch,4,0,0,93453,0.40859674278254543,Clear,1,5,33312
ATM_0004,2023-04-13,2023,4,April,13,15,2,Thursday,4,0,Afternoon,2,40060,9207,4.350564726324935,Standalone,1,0,0,93661,0.42770814204266405,Cloudy,3,2,37289
ATM_0036,2022-06-07,2022,6,June,7,23,2,Tuesday,2,0,Night,4,73514,10610,6.928093487889925,Mall,3,0,0,124140,0.5921814710691875,Snowy,4,1,80835
ATM_0043,2023-03-02,2023,3,March,2,9,1,Thursday,4,0,Afternoon,2,73739,10423,7.073963929393707,Gas Station,5,0,0,93698,0.7869774490656251,Snowy,4,5,80905
ATM_0050,2022-03-11,2022,3,March,11,10,1,Friday,5,0,Afternoon,2,50992,9526,5.352366957069382,Supermarket,2,0,0,66860,0.762656855266897,Cloudy,3,3,43439
ATM_0038,2022-04-17,2022,4,April,17,15,2,Sunday,7,1,Morning,1,32553,0,32553.0,Bank Branch,4,0,0,53448,0.6090478774158543,Rainy,2,1,37950
ATM_0005,2022-09-28,2022,9,September,28,39,3,Wednesday,3,0,Afternoon,2,61557,6905,8.913553431798436,Standalone,1,0,0,90901,0.677179820025962,Cloudy,3,0,47448
ATM_0007,2023-08-23,2023,8,August,23,34,3,Wednesday,3,0,Night,4,58197,10476,5.554738951990074,Supermarket,2,0,0,98317,0.5919261986614862,Rainy,2,2,59744
ATM_0040,2022-11-10,2022,11,November,10,45,4,Thursday,4,0,Night,4,26408,5901,4.474415452389021,Standalone,1,0,0,112050,0.23567839644447616,Snowy,4,5,25277
ATM_0041,2022-10-07,2022,10,October,7,40,4,Friday,5,0,Night,4,85196,13281,6.414395422376148,Standalone,1,0,0,129856,0.6560755292360058,Rainy,2,2,83612
ATM_0044,2022-11-21,2022,11,November,21,47,4,Monday,1,0,Evening,3,60810,20066,3.030348333084168,Standalone,1,0,1,89528,0.6792212579164293,Clear,1,4,49673
ATM_0007,2023-12-06,2023,12,December,6,49,4,Wednesday,3,0,Evening,3,46737,4982,9.379289584587598,Mall,3,0,0,133480,0.35013972025981227,Cloudy,3,1,32907
ATM_0033,2022-01-19,2022,1,January,19,3,1,Wednesday,3,0,Evening,3,53245,14858,3.5833501581533076,Bank Branch,4,0,0,94026,0.5662735171812352,Clear,1,5,34914
ATM_0038,2022-08-10,2022,8,August,10,32,3,Wednesday,3,0,Night,4,32897,3453,9.52431962941517,Gas Station,5,0,0,81840,0.40196234161361666,Clear,1,4,34079
ATM_0050,2022-10-14,2022,10,October,14,41,4,Friday,5,0,Night,4,55212,2556,21.592491200625734,Mall,3,0,0,99991,0.5521641731338507,Rainy,2,1,56704
ATM_0002,2022-03-18,2022,3,March,18,11,1,Friday,5,0,Evening,3,57186,4139,13.81304347826087,Supermarket,2,0,0,119360,0.47910121396436023,Rainy,2,2,65383
ATM_0018,2022-03-03,2022,3,March,3,9,1,Thursday,4,0,Morning,1,85082,14174,6.002257495590829,Mall,3,0,0,96743,0.8794550566443396,Rainy,2,4,68257
ATM_0014,2023-02-03,2023,2,February,3,5,1,Friday,5,0,Morning,1,38588,11261,3.426389628840348,Bank Branch,4,0,0,77230,0.4996439253667569,Cloudy,3,3,28107
ATM_0019,2023-04-25,2023,4,April,25,17,2,Tuesday,2,0,Night,4,21654,7144,3.0306508047585723,Mall,3,0,0,74346,0.29125586775525575,Clear,1,3,12726
ATM_0043,2023-11-12,2023,11,November,12,45,4,Sunday,7,1,Night,4,47915,18824,2.545285524568393,Gas Station,5,0,0,113023,0.42393650906002267,Rainy,2,3,37642
ATM_0025,2022-05-28,2022,5,May,28,21,2,Saturday,6,1,Evening,3,29463,3123,9.431177976952625,Mall,3,0,0,59965,0.49132841943768135,Cloudy,3,5,32263
ATM_0005,2023-10-14,2023,10,October,14,41,4,Saturday,6,1,Night,4,57985,11604,4.996553209823352,Bank Branch,4,0,1,109011,0.5319139177338275,Cloudy,3,1,46205
ATM_0003,2022-10-16,2022,10,October,16,41,4,Sunday,7,1,Night,4,53945,12580,4.2878149590652574,Supermarket,2,0,0,130597,0.41306145576501935,Snowy,4,0,38504
ATM_0033,2023-02-04,2023,2,February,4,5,1,Saturday,6,1,Afternoon,2,32973,5666,5.818422445738486,Mall,3,0,0,104051,0.3168896321070234,Rainy,2,3,32718
ATM_0020,2023-11-02,2023,11,November,2,44,4,Thursday,4,0,Evening,3,17905,1009,17.72772277227723,Gas Station,5,0,0,80416,0.22265192683139137,Cloudy,3,3,13762
ATM_0020,2022-04-22,2022,4,April,22,16,2,Friday,5,0,Morning,1,51195,9282,5.514919745771841,Gas Station,5,0,0,110392,0.46375223066679955,Rainy,2,4,41117
ATM_0044,2022-01-21,2022,1,January,21,3,1,Friday,5,0,Night,4,47882,5084,9.416322517207472,Standalone,1,0,0,78731,0.6081644058324442,Clear,1,4,44632
ATM_0047,2023-12-28,2023,12,December,28,52,4,Thursday,4,0,Night,4,61032,10148,6.013597398758498,Mall,3,0,0,112674,0.5416640781007322,Rainy,2,2,52433
ATM_0043,2022-04-28,2022,4,April,28,17,2,Thursday,4,0,Night,4,59196,4896,12.088217275883194,Mall,3,0,0,83678,0.7074176316638583,Clear,1,5,68154
ATM_0024,2023-07-27,2023,7,July,27,30,3,Thursday,4,0,Morning,1,43694,14995,2.913710322752734,Bank Branch,4,0,0,123969,0.35245623941276116,Rainy,2,4,26385
ATM_0026,2023-04-21,2023,4,April,21,16,2,Friday,5,0,Morning,1,45606,10445,4.365881677197013,Gas Station,5,0,0,104050,0.43830429308704383,Clear,1,2,41078
ATM_0016,2022-03-10,2022,3,March,10,10,1,Thursday,4,0,Afternoon,2,15468,9237,1.6743883957566572,Gas Station,5,0,0,127682,0.12114377011818331,Snowy,4,1,4796
ATM_0026,2022-01-04,2022,1,January,4,1,1,Tuesday,2,0,Afternoon,2,43428,15696,2.766643307638402,Bank Branch,4,0,0,93870,0.462634892565329,Clear,1,4,25060
ATM_0046,2023-06-07,2023,6,June,7,23,2,Wednesday,3,0,Night,4,33511,13627,2.458981508658644,Standalone,1,0,0,117636,0.28486785620170524,Clear,1,1,25789
ATM_0039,2022-08-26,2022,8,August,26,34,3,Friday,5,0,Afternoon,2,50396,16286,3.09424694541659,Standalone,1,0,0,134857,0.37369677735099144,Snowy,4,1,31979
ATM_0044,2023-09-29,2023,9,September,29,39,3,Friday,5,0,Morning,1,45249,1700,26.60141093474427,Mall,3,0,0,116807,0.38737928908978836,Cloudy,3,1,45683
ATM_0021,2022-03-28,2022,3,March,28,13,1,Monday,1,0,Night,4,45860,5582,8.214221744581765,Standalone,1,0,0,101164,0.45331883556566005,Snowy,4,3,40101
ATM_0037,2022-08-11,2022,8,August,11,32,3,Thursday,4,0,Evening,3,34477,2056,16.760816723383567,Mall,3,0,0,84556,0.40773679293257803,Rainy,2,5,29311
ATM_0006,2022-11-08,2022,11,November,8,45,4,Tuesday,2,0,Morning,1,43847,17768,2.467612133490911,Mall,3,0,0,73256,0.5985366586128288,Rainy,2,1,30721
ATM_0006,2023-08-09,2023,8,August,9,32,3,Wednesday,3,0,Evening,3,52117,1761,29.578320090805903,Standalone,1,0,0,98891,0.5270092626299397,Cloudy,3,4,52590
ATM_0038,2022-01-13,2022,1,January,13,2,1,Thursday,4,0,Afternoon,2,44197,5881,7.513940836450187,Standalone,1,0,0,85701,0.5157055844671069,Cloudy,3,0,32641
ATM_0032,2023-05-20,2023,5,May,20,20,2,Saturday,6,1,Morning,1,81172,7321,11.08604206500956,Gas Station,5,0,0,108817,0.7459427668216655,Rainy,2,0,86214
ATM_0023,2023-02-25,2023,2,February,25,8,1,Saturday,6,1,Night,4,52182,14406,3.621989310751718,Mall,3,0,0,105328,0.49541911534335276,Snowy,4,0,40529
ATM_0009,2022-09-17,2022,9,September,17,37,3,Saturday,6,1,Night,4,47923,5441,8.806137449467109,Mall,3,0,0,98782,0.48513408177520423,Cloudy,3,2,49711
ATM_0035,2022-08-26,2022,8,August,26,34,3,Friday,5,0,Evening,3,53619,12010,4.464157855299309,Bank Branch,4,0,0,103605,0.5175279423971585,Cloudy,3,4,44970
ATM_0017,2022-04-29,2022,4,April,29,17,2,Friday,5,0,Night,4,41695,11566,3.604651162790698,Gas Station,5,0,0,95577,0.4362405574504593,Cloudy,3,0,28090
ATM_0001,2023-02-02,2023,2,February,2,5,1,Thursday,4,0,Evening,3,52708,12983,4.059457794208257,Bank Branch,4,0,0,100664,0.5235980728157751,Cloudy,3,5,41422
ATM_0041,2023-11-16,2023,11,November,16,46,4,Thursday,4,0,Afternoon,2,60427,10076,5.996526744070656,Mall,3,0,0,72233,0.836545117257801,Cloudy,3,1,46902
ATM_0003,2022-08-22,2022,8,August,22,34,3,Monday,1,0,Afternoon,2,42189,0,42189.0,Bank Branch,4,0,0,99371,0.4245562130177515,Cloudy,3,5,42935
ATM_0047,2023-04-08,2023,4,April,8,14,2,Saturday,6,1,Evening,3,73267,13847,5.29080011554015,Gas Station,5,0,0,130733,0.5604280447320513,Snowy,4,2,53480
ATM_0008,2022-01-01,2022,1,January,1,52,1,Saturday,6,1,Evening,3,41577,9284,4.477867528271405,Supermarket,2,1,0,79111,0.5255460612802103,Clear,1,4,35801
ATM_0020,2023-12-19,2023,12,December,19,51,4,Tuesday,2,0,Night,4,30399,16829,1.8062388591800356,Bank Branch,4,0,0,58160,0.5226698302986538,Clear,1,2,17336
ATM_0025,2022-01-21,2022,1,January,21,3,1,Friday,5,0,Evening,3,70552,16230,4.346743885158031,Standalone,1,0,0,109995,0.6414051420051639,Clear,1,3,54772
ATM_0039,2023-08-21,2023,8,August,21,34,3,Monday,1,0,Evening,3,41773,13125,3.182462288587536,Supermarket,2,0,0,100061,0.4174711678759169,Snowy,4,3,33717
ATM_0027,2022-05-01,2022,5,May,1,17,2,Sunday,7,1,Morning,1,34347,8867,3.8731393775372123,Mall,3,0,0,102186,0.33611907581199174,Cloudy,3,3,27869
ATM_0020,2023-04-06,2023,4,April,6,14,2,Thursday,4,0,Evening,3,57656,11774,4.8964755838641185,Standalone,1,0,0,89846,0.6417131345509588,Snowy,4,3,45470
ATM_0022,2023-04-18,2023,4,April,18,16,2,Tuesday,2,0,Afternoon,2,45886,12116,3.7869109515556656,Supermarket,2,0,0,60649,0.7565704863973619,Cloudy,3,1,46102
ATM_0011,2023-02-01,2023,2,February,1,5,1,Wednesday,3,0,Afternoon,2,41442,7603,5.450026301946344,Standalone,1,0,0,90992,0.45544162737793015,Snowy,4,5,41756
ATM_0002,2022-07-28,2022,7,July,28,30,3,Thursday,4,0,Morning,1,42814,10029,4.268594217347956,Supermarket,2,0,0,102580,0.41736773866505494,Cloudy,3,4,36764
ATM_0023,2023-03-03,2023,3,March,3,9,1,Friday,5,0,Morning,1,45650,19664,2.3213831680650903,Gas Station,5,0,0,76167,0.599333053250709,Rainy,2,5,40729
